ID,NAME,POS,TEAM,ORG,LEAGUE,LEVEL,AGE,CURRENT,POTENTIAL,PITCH DIFF CURRENT,PITCH DIFF POT,BAT DIFF CURRENT,BAT DIF POT,START OVR CUR,START OVR POT,RELIEF OVR CUR,RELIEF OVR POT,BAT OVR CUR,BAT OVR POT,START BASE CUR,START INDIV CUR,START BASE POT, START INDIV POT,RELIEF BASE CUR,RELIEF INDIV CUR,RELIEF BASE POT,RELIEF INDIV POT,BAT HIT CUR,BAT FIELD CUR,BAT HIT POT,BAT FIELD POT,BATTER WAR,PITCHER WAR,MLB YEARS,WORK ETHIC,INTELLIGENCE,LEADER,GREED,LOYALTY,PERSONALITY
32839,Miguel Gutiérrez,SP,-,-,-,-,21,0.5,1.5,3,0,0,0,31,87,17,78,0,0,7,29,63,81,-8,29,56,81,0,0,0,0,-100,-100,0,Normal,Normal,Low,High, Low,Unknown
32840,Jack Tamayo,SP,-,-,-,-,17,0.5,0.5,0,1,0,0,11,35,-7,16,0,0,-13,6,13,20,-32,6,-7,20,0,0,0,0,-100,-100,0,Normal,Normal,Low,High, Normal,Unknown
32842,Mike Yost I,RF,-,-,-,-,18,0.5,0.5,0,0,2,-5,0,0,0,0,33,58,0,0,0,0,0,0,0,0,25,96,55,96,-100,-100,0,Low,Normal,Normal,Normal, Normal,Unknown
32843,César Marino,1B,-,-,-,-,21,0.5,0.5,0,0,2,-3,0,0,0,0,43,67,0,0,0,0,0,0,0,0,41,48,68,48,-100,-100,0,Normal,Normal,Normal,Normal, Normal,Unknown
32844,Jorge Cruz,RF,Toledo,Detroit,IL,AAA,26,2.0,2.0,0,0,0,0,0,0,0,0,83,83,0,0,0,0,0,0,0,0,79,128,79,128,-100,-100,0,Normal,Normal,Normal,Normal, Normal,Normal
32845,James Abrams,SP,-,-,-,-,18,0.5,0.5,0,0,0,0,3,50,-16,33,0,0,-22,6,24,52,-45,6,5,52,0,0,0,0,-100,-100,0,Low,Low,Normal,Normal, Normal,Unknown
32846,Mario Sierra,RP,-,-,-,-,24,0.5,0.5,0,-1,0,0,60,73,57,71,0,0,29,97,42,108,22,97,37,108,0,0,0,0,-100,-100,0,Normal,Normal,Normal,Low, High,Humble
32849,William Edwards,C,-,-,-,-,20,0.5,0.5,0,0,1,0,0,0,0,0,54,77,0,0,0,0,0,0,0,0,24,79,55,79,-100,-100,0,Low,Normal,Normal,Normal, Normal,Unknown
32853,Ramiro Salazar,SP,-,-,-,-,18,0.5,0.5,0,0,0,0,3,20,-18,-4,0,0,-22,7,-3,13,-48,7,-31,13,0,0,0,0,-100,-100,0,Normal,Normal,Normal,Normal, High,Unknown
32854,Joey Gentry,2B,-,-,-,-,17,0.5,0.5,0,0,0,0,0,0,0,0,34,59,0,0,0,0,0,0,0,0,22,71,54,71,-100,-100,0,Normal,Low,Normal,Normal, Normal,Unknown
32855,Julián Cruz,SP,-,-,-,-,17,0.5,0.5,-1,0,0,0,21,55,-3,38,0,0,-1,6,33,40,-27,6,16,40,0,0,0,0,-100,-100,0,Normal,Normal,Normal,Normal, Normal,Unknown
32856,Ryan Simmons,SP,-,-,-,-,21,0.5,1.5,3,1,0,0,26,76,8,61,0,0,0,30,53,67,-20,30,38,67,0,0,0,0,-100,-100,0,Normal,Normal,Normal,Low, Normal,Unknown
32857,Jason O'Brien,SP,-,-,-,-,21,0.5,1.5,0,0,0,0,10,62,-4,53,0,0,-17,27,39,49,-35,27,33,49,0,0,0,0,-100,-100,0,Low,Normal,Normal,Normal, Normal,Unknown
32859,Jesse Jackson,SP,-,-,-,-,21,0.5,0.5,2,0,0,0,17,41,-2,20,0,0,-8,16,18,30,-30,16,-4,30,0,0,0,0,-100,-100,0,Low,Low,Normal,Normal, Normal,Unknown
32861,Robby Kirk,SP,-,-,-,-,21,0.5,0.5,2,1,0,0,25,49,4,25,0,0,3,12,29,22,-20,12,5,22,0,0,0,0,-100,-100,0,Low,Normal,Normal,Low, Normal,Unknown
32866,Joe Jefferie,SS,-,-,-,-,17,0.5,2.0,0,0,1,-4,0,0,0,0,49,81,0,0,0,0,0,0,0,0,29,119,75,119,-100,-100,0,Low,Normal,Low,Normal, Low,Unknown
32867,Mike Graham,C,-,-,-,-,21,0.5,0.5,0,0,1,0,0,0,0,0,63,90,0,0,0,0,0,0,0,0,24,117,59,117,-100,-100,0,Normal,Normal,Normal,Normal, Normal,Unknown
32868,Seth Hood,SP,-,-,-,-,21,0.5,0.5,0,0,0,0,18,45,-3,26,0,0,-6,14,21,40,-30,14,0,40,0,0,0,0,-100,-100,0,Normal,Normal,Normal,Low, Normal,Unknown
32871,Reginald Lawson,SP,-,-,-,-,18,0.5,0.5,1,1,0,0,12,50,-6,32,0,0,-14,19,25,49,-35,19,5,49,0,0,0,0,-100,-100,0,Normal,Normal,Low,Normal, Normal,Unknown
32872,Jorge Vélez,CF,-,-,-,-,21,0.5,2.0,0,0,0,4,0,0,0,0,52,90,0,0,0,0,0,0,0,0,34,112,88,112,-100,-100,0,Normal,Normal,Low,Normal, High,Unknown
32873,Francisco García,RP,Gwinnett,Atlanta,IL,AAA,32,2.0,2.0,1,1,0,0,97,97,83,83,0,0,77,71,77,71,65,71,65,71,0,0,0,0,-100,-100,3,Normal,Normal,Normal,Normal, Normal,Outspoken
32874,Kelvin Benjamin,SP,-,-,-,-,21,0.5,2.0,0,0,0,0,44,92,35,88,0,0,23,26,69,82,16,26,68,82,0,0,0,0,-100,-100,0,Normal,Low,Normal,Normal, Normal,Unknown
32875,Paco Negrete,SP,-,-,-,-,21,0.5,0.5,-1,0,0,0,23,57,7,42,0,0,0,18,33,52,-17,18,17,52,0,0,0,0,-100,-100,0,Normal,Normal,Normal,Normal, Normal,Unknown
32876,Juan Bercerril,SP,-,-,-,-,20,0.5,1.5,2,2,0,0,33,73,15,55,0,0,11,21,51,61,-8,21,32,61,0,0,0,0,-100,-100,0,Normal,Normal,Normal,Normal, Normal,Unknown
32877,Ken Meeler,SP,-,-,-,-,21,0.5,0.5,1,0,0,0,23,67,7,56,0,0,-3,27,43,62,-20,27,33,62,0,0,0,0,-100,-100,0,Normal,Normal,Normal,Normal, Normal,Unknown
32878,Edwin Wallace,C,-,-,-,-,21,0.5,0.5,0,0,0,0,0,0,0,0,60,84,0,0,0,0,0,0,0,0,26,96,59,96,-100,-100,0,Normal,Normal,Low,High, Normal,Unknown
32879,Raúl Ortíz,SS,-,-,-,-,21,0.5,2.0,0,0,0,-2,0,0,0,0,65,92,0,0,0,0,0,0,0,0,45,135,83,135,-100,-100,0,Normal,Normal,High,Normal, Low,Unknown
32880,Tom Thompson,2B,-,-,-,-,18,0.5,2.5,0,0,0,0,0,0,0,0,52,96,0,0,0,0,0,0,0,0,34,112,90,112,-100,-100,0,High,Normal,Normal,Low, Normal,Unknown
32883,Yukinaga Saito,1B,-,-,-,-,34,2.0,2.0,0,0,0,0,0,0,0,0,95,95,0,0,0,0,0,0,0,0,100,36,100,36,-100,-100,1,Normal,Normal,Normal,Normal, Normal,Normal
32884,Archie Pagán,RF,-,-,-,-,17,0.5,0.5,0,0,0,0,0,0,0,0,39,62,0,0,0,0,0,0,0,0,30,113,56,113,-100,-100,0,Normal,Normal,Low,Normal, High,Unknown
32885,Cory Fisher,CL,-,-,-,-,21,0.5,0.5,0,0,0,0,0,0,44,86,0,0,0,0,0,0,23,42,62,94,0,0,0,0,-100,-100,0,Normal,Normal,Normal,Normal, Normal,Unknown
32886,David García,SP,-,-,-,-,18,0.5,0.5,0,0,0,0,3,41,-16,21,0,0,-22,5,17,32,-45,5,-4,32,0,0,0,0,-100,-100,0,Normal,Low,Normal,Normal, High,Unknown
32887,Dwight Dunn,SP,-,-,-,-,17,0.5,0.5,0,0,0,0,2,41,-18,23,0,0,-23,7,17,39,-48,7,-4,39,0,0,0,0,-100,-100,0,Normal,Normal,Normal,Low, Normal,Unknown
32889,Alistair Mullins,CF,-,-,-,-,18,0.5,1.5,0,0,0,-1,0,0,0,0,55,77,0,0,0,0,0,0,0,0,23,146,55,146,-100,-100,0,Low,Normal,Low,Normal, High,Unknown
32890,Raúl Vera,2B,Detroit,Detroit,PBL,MLB,29,3.0,3.0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,84,152,84,152,1.2,0.0,5,Normal,High,Low,Normal, High,Normal
32891,Eduardo Peña,1B,-,-,-,-,17,0.5,0.5,0,0,0,0,0,0,0,0,40,77,0,0,0,0,0,0,0,0,36,61,78,61,-100,-100,0,Normal,Normal,Low,High, Low,Unknown
32892,Dennis Clayton,SS,-,-,-,-,20,0.5,1.5,0,0,0,-4,0,0,0,0,56,85,0,0,0,0,0,0,0,0,32,134,74,134,-100,-100,0,High,Normal,Normal,Normal, Low,Unknown
32893,Michael Duncan,2B,-,-,-,-,21,0.5,1.0,0,0,0,0,0,0,0,0,51,83,0,0,0,0,0,0,0,0,41,81,81,81,-100,-100,0,Normal,Normal,Normal,Normal, Normal,Unknown
32894,Pete Fedroff,SS,-,-,-,-,20,0.5,1.5,0,0,2,0,0,0,0,0,57,80,0,0,0,0,0,0,0,0,35,133,68,133,-100,-100,0,High,Normal,Low,Normal, High,Unknown
32895,Jeffrey Davis,CL,-,-,-,-,21,0.5,1.0,0,0,0,0,0,0,20,81,0,0,0,0,0,0,-3,24,55,94,0,0,0,0,-100,-100,0,Normal,High,Low,High, Normal,Unknown
32896,Jerome Maranda,RF,-,-,-,-,20,0.5,1.5,0,0,1,0,0,0,0,0,42,81,0,0,0,0,0,0,0,0,35,104,80,104,-100,-100,0,Low,Normal,Normal,Normal, Normal,Unknown
32897,Augusto Padilla,SP,-,-,-,-,17,0.5,0.5,0,1,0,0,21,56,2,40,0,0,-3,13,31,60,-23,13,12,60,0,0,0,0,-100,-100,0,Low,Normal,Normal,Normal, High,Unknown
32898,Raymond Perkins,CF,-,-,-,-,20,0.5,1.5,0,0,2,0,0,0,0,0,55,88,0,0,0,0,0,0,0,0,37,114,84,114,-100,-100,0,Low,Normal,Low,Low, Normal,Unknown
32901,Rod McClure,2B,-,-,-,-,18,0.5,1.5,0,0,0,0,0,0,0,0,40,78,0,0,0,0,0,0,0,0,19,113,67,113,-100,-100,0,High,Normal,Normal,Low, High,Unknown
32902,Bill Prest,SP,-,-,-,-,21,0.5,0.5,0,0,0,0,24,57,7,40,0,0,1,18,34,45,-17,18,17,45,0,0,0,0,-100,-100,0,High,Normal,Normal,Normal, High,Unknown
32903,Ronald Thomas,SS,-,-,-,-,20,0.5,2.0,0,0,0,0,0,0,0,0,56,84,0,0,0,0,0,0,0,0,29,143,68,143,-100,-100,0,Normal,Low,Normal,Normal, Normal,Unknown
32904,Alfredo Vásquez,CF,-,-,-,-,20,0.5,1.0,0,0,1,0,0,0,0,0,48,75,0,0,0,0,0,0,0,0,27,112,66,112,-100,-100,0,High,Normal,Normal,Normal, Normal,Unknown
32905,Don Bullock,RF,-,-,-,-,17,0.5,2.5,0,0,1,-3,0,0,0,0,42,91,0,0,0,0,0,0,0,0,39,82,96,82,-100,-100,0,Low,Low,Normal,Normal, Normal,Unknown
32906,Stephen Ramírez,SP,-,-,-,-,16,0.5,0.5,3,1,0,0,20,75,2,74,0,0,-4,12,47,90,-23,12,48,90,0,0,0,0,-100,-100,0,Normal,High,Normal,Normal, Normal,Unknown
32908,Bill Wilson,RP,-,-,-,-,21,0.5,0.5,0,0,0,0,22,49,8,38,0,0,-2,21,24,51,-17,21,12,51,0,0,0,0,-100,-100,0,Low,Normal,Normal,Normal, Normal,Unknown
32910,Anastasio Hernández,SP,-,-,-,-,18,0.5,0.5,0,1,0,0,11,54,-12,36,0,0,-13,7,28,64,-39,7,5,64,0,0,0,0,-100,-100,0,Normal,Normal,Low,Low, Normal,Unknown
32911,Jerry Magee,SP,-,-,-,-,17,0.5,2.0,0,0,0,0,14,82,-4,68,0,0,-11,14,62,56,-32,14,51,56,0,0,0,0,-100,-100,0,Normal,Normal,Normal,Normal, Normal,Unknown
32912,Doug Brown,SS,-,-,-,-,21,0.5,2.5,0,0,2,0,0,0,0,0,67,93,0,0,0,0,0,0,0,0,36,162,74,162,-100,-100,0,Normal,Normal,Low,Normal, Normal,Unknown
32913,Anthony Rasmussen,3B,-,-,-,-,20,0.5,0.5,0,0,0,-2,0,0,0,0,42,54,0,0,0,0,0,0,0,0,26,133,41,133,-100,-100,0,Low,High,Normal,Low, Normal,Unknown
32914,Dave Burroughs,3B,-,-,-,-,20,0.5,1.0,0,0,0,0,0,0,0,0,42,77,0,0,0,0,0,0,0,0,24,141,67,141,-100,-100,0,Normal,High,Normal,Normal, Normal,Unknown
32915,Paul O'Herlihy,SS,-,-,-,-,18,0.5,0.5,0,0,0,-3,0,0,0,0,44,67,0,0,0,0,0,0,0,0,22,118,55,118,-100,-100,0,High,Normal,Normal,Low, High,Unknown
32916,Vincente Franco,SP,-,-,-,-,20,0.5,0.5,-4,-1,0,0,23,43,-3,22,0,0,-1,15,20,31,-30,15,-2,31,0,0,0,0,-100,-100,0,Normal,Normal,Normal,Normal, Low,Unknown
32917,Robinson Ramírez,CF,-,-,-,-,21,0.5,1.5,0,0,0,0,0,0,0,0,54,82,0,0,0,0,0,0,0,0,23,144,63,144,-100,-100,0,High,Normal,Normal,Low, Normal,Unknown
32918,Tom Proctor,2B,-,-,-,-,21,0.5,1.5,0,0,4,0,0,0,0,0,60,81,0,0,0,0,0,0,0,0,50,88,77,88,-100,-100,0,Low,Normal,Normal,Low, High,Unknown
32920,Jim Ames,CF,-,-,-,-,17,0.5,1.5,0,0,0,0,0,0,0,0,44,83,0,0,0,0,0,0,0,0,21,115,76,115,-100,-100,0,Low,Normal,Normal,High, Normal,Unknown
32921,Sal Brown,RF,-,-,-,-,17,0.5,2.0,0,0,1,0,0,0,0,0,42,91,0,0,0,0,0,0,0,0,35,103,92,103,-100,-100,0,Normal,Normal,Normal,Normal, Normal,Unknown
32924,Carlos Martínez,C,-,-,-,-,18,0.5,1.5,0,0,0,0,0,0,0,0,54,89,0,0,0,0,0,0,0,0,21,87,68,87,-100,-100,0,Normal,Normal,Low,Normal, Normal,Unknown
32925,Ronnie Buckwalte,LF,-,-,-,-,21,0.5,0.5,0,0,0,0,0,0,0,0,37,65,0,0,0,0,0,0,0,0,26,99,59,99,-100,-100,0,Low,Normal,Normal,Low, Normal,Unknown
32926,Glenn Jackson,SS,-,-,-,-,21,0.5,1.5,0,0,0,0,0,0,0,0,55,74,0,0,0,0,0,0,0,0,39,115,67,115,-100,-100,0,Normal,High,Normal,Normal, Normal,Unknown
32927,Norm Williams,LF,-,-,-,-,21,0.5,1.0,0,0,0,0,0,0,0,0,39,73,0,0,0,0,0,0,0,0,36,59,75,59,-100,-100,0,Normal,Normal,Low,Low, Normal,Unknown
32928,Eric Hood,CF,-,-,-,-,20,0.5,0.5,0,0,1,0,0,0,0,0,54,76,0,0,0,0,0,0,0,0,28,131,59,131,-100,-100,0,Low,Low,Normal,High, Normal,Unknown
32929,Jerry Wood,SP,-,-,-,-,20,0.5,1.5,0,0,0,0,22,78,8,72,0,0,-2,22,54,70,-17,22,51,70,0,0,0,0,-100,-100,0,Normal,Normal,Normal,High, Normal,Unknown
32930,Rafael Cota,LF,-,-,-,-,17,0.5,0.5,0,0,0,0,0,0,0,0,30,62,0,0,0,0,0,0,0,0,22,74,60,74,-100,-100,0,Low,Normal,Normal,Normal, Normal,Unknown
32932,Derrek Howard,SP,-,-,-,-,20,0.5,0.5,1,0,0,0,24,54,6,37,0,0,-1,22,32,41,-20,22,14,41,0,0,0,0,-100,-100,0,Normal,Normal,Normal,Normal, Normal,Unknown
32934,Harold Rucker,CL,-,-,-,-,21,0.5,0.5,0,1,0,0,0,0,-2,48,0,0,0,0,0,0,-30,17,18,74,0,0,0,0,-100,-100,0,High,Normal,Normal,Normal, Low,Unknown
32935,Edward Cantú,3B,-,-,-,-,21,0.5,0.5,0,0,0,0,0,0,0,0,44,72,0,0,0,0,0,0,0,0,35,107,70,107,-100,-100,0,Low,Low,Normal,Normal, Low,Unknown
32937,Tom Douglas,SP,-,-,-,-,17,0.5,1.5,1,0,0,0,9,79,-7,79,0,0,-15,6,55,76,-32,6,59,76,0,0,0,0,-100,-100,0,Normal,High,Normal,High, Normal,Unknown
32938,Luis Suárez,SP,-,-,-,-,21,0.5,0.5,0,0,0,0,26,45,8,28,0,0,2,22,22,39,-17,22,3,39,0,0,0,0,-100,-100,0,Low,Low,Normal,Normal, Normal,Unknown
32939,Ward Beach,CF,-,-,-,-,17,0.5,1.5,0,0,0,-3,0,0,0,0,49,79,0,0,0,0,0,0,0,0,27,117,70,117,-100,-100,0,Normal,Low,Low,Normal, Normal,Unknown
32940,Jeremy King,C,-,-,-,-,20,0.5,0.5,0,0,0,-2,0,0,0,0,56,74,0,0,0,0,0,0,0,0,24,87,49,87,-100,-100,0,Normal,Normal,Normal,Normal, Normal,Unknown
32941,Brady Holmes,CF,-,-,-,-,21,0.5,2.0,0,0,2,0,0,0,0,0,58,90,0,0,0,0,0,0,0,0,42,112,88,112,-100,-100,0,Normal,Normal,High,Low, High,Unknown
32942,Felipe Delgado,SP,-,-,-,-,20,0.5,1.5,0,0,0,0,32,92,19,81,0,0,8,27,74,56,-5,27,69,56,0,0,0,0,-100,-100,0,Low,Normal,Low,Normal, Normal,Unknown
32945,Derek Phillips,1B,-,-,-,-,21,0.5,0.5,0,0,0,0,0,0,0,0,36,78,0,0,0,0,0,0,0,0,33,55,79,55,-100,-100,0,Low,Low,Low,Low, Normal,Unknown
32946,Kevin Weber,RF,-,-,-,-,21,0.5,2.0,0,0,0,0,0,0,0,0,50,92,0,0,0,0,0,0,0,0,39,129,89,129,-100,-100,0,Normal,Normal,Normal,Normal, Normal,Unknown
32947,Bartolo Ayala,CL,-,-,-,-,20,0.5,0.5,0,1,0,0,28,57,17,53,0,0,4,27,30,71,-8,27,25,71,0,0,0,0,-100,-100,0,Low,Normal,Normal,Normal, Normal,Unknown
32948,Joe Ruhlman,SP,-,-,-,-,21,0.5,0.5,-2,0,0,0,26,59,7,45,0,0,3,18,36,52,-17,18,21,52,0,0,0,0,-100,-100,0,Normal,Normal,Normal,Normal, Normal,Unknown
32949,John Stevens,SP,-,-,-,-,18,0.5,1.0,-4,2,0,0,24,71,7,63,0,0,1,15,47,67,-17,15,40,67,0,0,0,0,-100,-100,0,Normal,Normal,Normal,Normal, Normal,Unknown
32950,Vicente Lara,CF,-,-,-,-,18,0.5,1.0,0,0,4,-3,0,0,0,0,56,83,0,0,0,0,0,0,0,0,38,115,76,115,-100,-100,0,High,Normal,Normal,Normal, High,Unknown
32951,Cade McGee,SP,-,-,-,-,17,0.5,2.5,0,0,0,0,15,97,-2,94,0,0,-8,7,75,87,-27,7,75,87,0,0,0,0,-100,-100,0,Normal,Low,High,High, High,Unknown
32952,Carlos Salinas,SP,-,-,-,-,20,0.5,0.5,0,0,0,0,21,50,4,39,0,0,-2,14,25,54,-20,14,13,54,0,0,0,0,-100,-100,0,Normal,High,Normal,Normal, Normal,Unknown
32953,Ángel Lerma,SP,-,-,-,-,18,0.5,0.5,-1,-1,0,0,18,71,-5,56,0,0,-6,11,48,57,-32,11,35,57,0,0,0,0,-100,-100,0,Normal,Normal,Normal,Low, Normal,Unknown
32954,Héctor Martínez,SP,-,-,-,-,21,0.5,0.5,-1,0,0,0,36,69,22,62,0,0,14,22,47,52,1,22,44,52,0,0,0,0,-100,-100,0,Normal,Low,Normal,Normal, Normal,Unknown
32955,Fernando Reyes,C,-,-,-,-,21,0.5,0.5,0,0,0,1,0,0,0,0,67,90,0,0,0,0,0,0,0,0,28,121,58,121,-100,-100,0,High,Low,Normal,Low, High,Unknown
32957,Gary McDonald,SP,-,-,-,-,17,0.5,0.5,-1,-1,0,0,3,41,-15,24,0,0,-22,10,17,32,-45,10,0,32,0,0,0,0,-100,-100,0,Normal,Normal,Normal,Normal, Normal,Unknown
32958,Garrett Watson,C,-,-,-,-,20,0.5,0.5,0,0,0,-1,0,0,0,0,63,82,0,0,0,0,0,0,0,0,31,96,56,96,-100,-100,0,High,Normal,Normal,Low, Normal,Unknown
32959,Ed O'Connor,CF,-,-,-,-,21,0.5,1.5,0,0,0,-5,0,0,0,0,55,79,0,0,0,0,0,0,0,0,42,102,76,102,-100,-100,0,High,Normal,Normal,Normal, Normal,Unknown
32960,Kenny Cano Jr.,SP,-,-,-,-,18,0.5,1.5,1,1,0,0,10,59,-11,42,0,0,-14,8,34,62,-39,8,14,62,0,0,0,0,-100,-100,0,Normal,High,Normal,Low, Normal,Unknown
32961,Charles Benson,SP,-,-,-,-,20,0.5,2.0,-2,0,0,0,28,84,15,80,0,0,4,22,61,74,-8,22,60,74,0,0,0,0,-100,-100,0,Normal,Normal,High,Normal, High,Unknown
32963,Curt Brewer,SS,-,-,-,-,16,0.5,1.5,0,0,0,0,0,0,0,0,48,84,0,0,0,0,0,0,0,0,23,129,75,129,-100,-100,0,High,Normal,Low,Normal, Normal,Unknown
32964,Tim Washer,LF,-,-,-,-,21,0.5,0.5,0,0,0,0,0,0,0,0,41,73,0,0,0,0,0,0,0,0,35,72,73,72,-100,-100,0,Low,Normal,Normal,High, Normal,Unknown
32965,Charlie Richard,SS,-,-,-,-,18,0.5,1.0,0,0,1,0,0,0,0,0,44,75,0,0,0,0,0,0,0,0,20,123,65,123,-100,-100,0,Low,Normal,Normal,Normal, High,Unknown
32967,Micheal Perry,SS,-,-,-,-,21,0.5,2.5,0,0,1,0,0,0,0,0,63,90,0,0,0,0,0,0,0,0,41,138,80,138,-100,-100,0,Normal,High,Normal,High, Normal,Unknown
32968,Brian Mills,SP,-,-,-,-,20,0.5,2.5,0,2,0,0,41,96,29,88,0,0,20,19,77,65,11,19,75,65,0,0,0,0,-100,-100,0,Normal,High,Normal,Normal, Normal,Unknown
32969,Daniel Hancock,SP,-,-,-,-,17,0.5,1.0,-1,1,0,0,19,71,2,58,0,0,-5,13,48,59,-23,13,36,59,0,0,0,0,-100,-100,0,Normal,Normal,Low,High, Low,Unknown
32970,Evan Wolf,SP,-,-,-,-,20,0.5,2.0,0,1,0,0,40,89,28,80,0,0,17,29,70,59,7,29,65,59,0,0,0,0,-100,-100,0,Normal,Normal,Low,Normal, Normal,Unknown
32971,Bob Turner,SP,-,-,-,-,21,0.5,1.0,2,0,0,0,23,77,10,64,0,0,-4,37,55,60,-20,37,44,60,0,0,0,0,-100,-100,0,Normal,Normal,Normal,Normal, Low,Unknown
32972,Myun- Cardona,CF,-,-,-,-,20,0.5,1.5,0,0,2,0,0,0,0,0,52,80,0,0,0,0,0,0,0,0,31,117,71,117,-100,-100,0,Normal,Normal,Low,High, Low,Unknown
32973,Dave Padilla,SP,-,-,-,-,18,0.5,1.5,0,0,0,0,15,74,2,66,0,0,-8,11,51,66,-23,11,45,66,0,0,0,0,-100,-100,0,High,Normal,Normal,Normal, High,Unknown
32974,Andrew Cruz,C,-,-,-,-,21,0.5,2.5,0,0,1,0,0,0,0,0,74,105,0,0,0,0,0,0,0,0,42,104,84,104,-100,-100,0,High,Normal,Normal,Normal, High,Unknown
32975,Lou Dahl,C,-,-,-,-,21,0.5,0.5,0,0,0,0,0,0,0,0,62,80,0,0,0,0,0,0,0,0,32,87,56,87,-100,-100,0,Normal,High,Normal,Normal, Normal,Unknown
32976,Alexander Godwin,CL,-,-,-,-,21,0.5,0.5,0,-1,0,0,0,0,-2,28,0,0,0,0,0,0,-30,17,5,34,0,0,0,0,-100,-100,0,High,High,Normal,Low, Normal,Unknown
32977,Stan Williams,SP,-,-,-,-,21,0.5,1.0,0,0,0,0,35,74,25,70,0,0,11,32,51,67,1,32,49,67,0,0,0,0,-100,-100,0,High,High,Normal,Low, Normal,Unknown
32978,Ronald Lewis,SP,-,-,-,-,21,0.5,0.5,0,0,0,0,14,41,-4,23,0,0,-12,21,14,49,-33,21,-7,49,0,0,0,0,-100,-100,0,Normal,Low,Normal,Normal, Low,Unknown
32979,Jason Auclair,RP,-,-,-,-,20,0.5,0.5,0,1,0,0,27,46,17,35,0,0,2,27,22,42,-8,27,12,42,0,0,0,0,-100,-100,0,Normal,Normal,Normal,High, Normal,Unknown
32980,Lou Short,SP,-,-,-,-,20,0.5,0.5,1,0,0,0,28,49,12,39,0,0,4,23,25,48,-13,23,14,48,0,0,0,0,-100,-100,0,Low,Normal,Normal,Normal, Normal,Unknown
32981,Hyun-il Kim,RP,San Antonio,San Diego,TEX,AA,25,0.5,0.5,1,1,0,0,80,80,75,78,0,0,52,94,52,94,47,94,52,94,0,0,0,0,-100,-100,0,Normal,Normal,Normal,Normal, Normal,Normal
32982,Nick Durán,SP,-,-,-,-,20,0.5,3.0,0,0,0,0,46,105,27,100,0,0,25,24,84,85,7,24,84,85,0,0,0,0,-100,-100,0,High,Normal,Normal,Normal, High,Unknown
32983,Greg Young,CF,-,-,-,-,18,0.5,1.5,0,0,0,0,0,0,0,0,42,77,0,0,0,0,0,0,0,0,20,111,70,111,-100,-100,0,High,Normal,High,High, Normal,Unknown
32985,Vincente Rivera,RP,Pittsburgh,Pittsburgh,PBL,MLB,35,2.5,2.5,-1,-1,0,0,98,98,93,93,0,0,69,121,69,121,62,121,62,121,0,0,0,0,0.0,0.8,10,Normal,Normal,Normal,Normal, Normal,Normal
32986,Kevin O'Dron,SP,-,-,-,-,18,0.5,3.0,1,0,0,0,20,101,4,95,0,0,-3,10,80,82,-20,10,78,82,0,0,0,0,-100,-100,0,Normal,Normal,Normal,Normal, Normal,Unknown
32987,Jason Robinson,SP,-,-,-,-,17,0.5,0.5,1,1,0,0,17,58,3,44,0,0,-8,17,38,32,-23,17,27,32,0,0,0,0,-100,-100,0,High,Low,High,Normal, Normal,Unknown
32990,Kevin Cooper,SS,-,-,-,-,17,0.5,1.5,0,0,0,0,0,0,0,0,45,82,0,0,0,0,0,0,0,0,22,123,75,123,-100,-100,0,Normal,Normal,Low,Normal, Normal,Unknown
32991,Dan Burt,SP,-,-,-,-,17,0.5,0.5,0,0,0,0,6,29,-16,8,0,0,-19,7,7,12,-45,7,-15,12,0,0,0,0,-100,-100,0,Normal,Normal,High,High, High,Unknown
32992,Ray Baldwin,SP,-,-,-,-,17,0.5,0.5,-2,0,0,0,13,38,-5,21,0,0,-12,11,15,26,-32,11,-3,26,0,0,0,0,-100,-100,0,Low,Normal,Normal,Normal, Normal,Unknown
32993,Ken Owens,RF,-,-,-,-,21,0.5,1.5,0,0,1,0,0,0,0,0,45,74,0,0,0,0,0,0,0,0,36,113,71,113,-100,-100,0,Low,Low,Normal,Low, Normal,Unknown
32994,Ryan Monroe,C,-,-,-,-,21,0.5,0.5,0,0,0,0,0,0,0,0,56,78,0,0,0,0,0,0,0,0,24,88,53,88,-100,-100,0,Normal,High,Normal,Normal, Normal,Unknown
32995,Ryan Chozen,LF,-,-,-,-,18,0.5,0.5,0,0,1,-3,0,0,0,0,26,62,0,0,0,0,0,0,0,0,23,41,66,41,-100,-100,0,Normal,Normal,Normal,Normal, Normal,Unknown
32996,Pancho De La Cruz,SP,-,-,-,-,17,0.5,0.5,-1,-1,0,0,6,51,-14,33,0,0,-18,4,28,42,-41,4,8,42,0,0,0,0,-100,-100,0,Normal,Normal,Low,High, Low,Unknown
32998,José Ramírez,RF,-,-,-,-,18,0.5,0.5,0,0,0,-5,0,0,0,0,23,47,0,0,0,0,0,0,0,0,20,59,48,59,-100,-100,0,Normal,Normal,Normal,Normal, Normal,Unknown
32999,Stan Ward,SP,-,-,-,-,17,0.5,0.5,0,0,0,0,17,68,-3,54,0,0,-5,6,48,45,-27,6,36,45,0,0,0,0,-100,-100,0,Normal,Normal,Normal,Low, High,Unknown
